conversation_id,dialogue_id,dialogue_text,binary_label,outcome_category,archetype,product,category
10029,ENG_030,"[Buyer] bulk rate for 5 or 10 units?
 [Merchant] Oh absolutely! Grab 5 pieces and enjoy an amazing 5% markdown instantly, or go for 10 and unlock a massive 10% off! These deals are moving fast so you definitely want to lock this in today!
 [Buyer] unit pirce breakdown for 5 and 10?
 [Merchant] you bet! With the 5% off, your total for 5 units lands at 307,250 taka, which is just about 61,450 taka each. Step up to 10 units with the 10% discount and your total drops to 585,000 taka, bringing it down to an incredible 58,500 taka per unit! Total steal!
 [Buyer] taxes and shipping included in those figures?
 [Merchant] yes 100%! All taxes and standard city delivery are fully covered in those numbers so you hvae zero worries. Just keep in mind that if you need it shipped outside city limits, a tiny extra delivery fee might apply!",no,INQUIRY_DROPOUT,BulkBuyer,LG Inverter Refrigerator,Home Appliance
10030,ENG_031,"[Buyer] bulk discount for 5 or 10 electric kettles?
 [Merchant] right hello there! Yes absolutely, if you purchase 5 Miyako Electric Kettles you get 5% off, and for 10 units it goes up to 10% off. It really helps lower your overall cost!
 [Buyer] right confirm unit price for 10 units with the 10% off.
 [Merchant] Sure thing! With the 10% discount applied, each Miyako Electric Kettle drops from 1,500 taka down to 1,350 taka for 10 pieces, making your total 13,500 taka.
 [Buyer] ok is 10% the absolute maximum discount for bulk?
 [Merchant] Yes indeed! That 10% markdown on 10 units is our absolute best bulk price for the Miyako Electric Kettle. Let us know if you need any other help!",no,INQUIRY_DROPOUT,BulkBuyer,Miyako Electric Kettle,Kitchen
10031,ENG_032,"[Buyer] Hi there! Hope you are having a nice day. I really need to get this saree by tomorrow morning, is there any way at all you can guarantee that?
 [Merchant] normal shipping takes 2-3 business days for Rajshahi Silk Sarees. express delivery available with extra charge. watn express?
 [Buyer] Oh absolutely, I don't mind paying extra at all! Just please please make sure it arrives right at my doorstep by tomorrow morning.
 [Merchant] ok booking express. extra charge 1,000 taka. total 9,500 taka. send payment confirmation, dispatching right away for tomorrow morning delivery. clear?
 [Buyer] Yep, all clear on my side! I just finished sending the payment. Please ship it out right this second so it makes it here tomorrow morning.
 [Merchant] payment received. dispatching Rajshahi Silk Saree now with express delivery. reaching tomorrow morning. thanks.",yes,PURCHASE_COMMITTED,DeliveryObsessed,Authentic Rajshahi Silk Saree,Clothing
10032,ENG_033,"[Buyer] need this ghee by tmrw morning fosho... can u make sure?
 [Merchant] I certainly understand how urgent your need is for the Premium Katmon Ghee, ma'am. While standard shipping does not guarantee next-day arrival, we do provide an express service that will deliver it to you by tomorrow morning. This option requires an additional charge of 200 taka. Would you like us to proceed with this service?
 [Buyer] ya plz do express delivery, ill pay the extra 200 taka
 [Merchant] Thank you for confirming your choice, ma'am. We are dispatching your 1kg jar of Premium Katmon Ghee right away through our express courier service so it reaches you by tomorrow morning. Your total, including the express delivery fee, comes to 2,000 taka. We truly appreciate your purchase and hope you love our product!
 [Buyer] ok cool just double checking... it's coming tmrw morning fs right?
 [Merchant] You can rest completely assured, ma'am; your Premium Katmon Ghee will definitely arrive by tomorrow morning as promised. Should any unexpected issues arise, we will reach out to you right away. Thank you once again for shopping with us!",yes,PURCHASE_COMMITTED,DeliveryObsessed,Premium Katmon Ghee (1kg),Food
10033,ENG_034,"[Buyer] hey do u guys do any deals if i take 5 or 10 sets of these adjustable dumbbells
 [Merchant] yes 5 sets gets 5 percent off total price. 10 sets get 10 percent off. want go ahead with either?
 [Buyer] cool cool can u just spell out the exact final price for both
 [Merchant] sure. 5 sets is 21,000 taka less 5% so 19,950 taka. 10 sets is 42,000 taka less 10% so 37,800 taka. final pricing right there
 [Buyer] thnx... what about shipping cost and how long does it take to reach
 [Merchant] delivery inside dhaka city is 500 taka, outside dhaka is 1,000 taka. takes 3-5 business days inside dhaka and 5-7 outside dhaka. whats your area so i check exact details",no,INQUIRY_DROPOUT,BulkBuyer,Adjustable Dumbbell Set,Fitness
10034,ENG_035,"[Buyer] ceraVe Moisturizing Cream. Cash on delivery available? Address?
 [Merchant] Hello there! Yes absolutely, we gladly offer Cash on Delivery for the CeraVe Moisturizing Cream. You can drop by our shop at 123 Main Market Street, Dhaka. Let me know if you need anything else!
 [Buyer] Store timings?
 [Merchant] We are open daily from 9:00 AM to 8:00 PM! Feel free to visit anytime during those hours. Can I help you with anything else today?
 [Buyer] Is payment secure?
 [Merchant] sure rest assured, your security is our highest priority! Every payment method we use is completely safe and secure. We take all precautions to protect your info and prevent any issues, so you can shop with total confidence. Anything else you want to know?",no,INQUIRY_DROPOUT,TrustSeeker,CeraVe Moisturizing Cream,Skincare
10035,ENG_036,"[Buyer] is there any price drop if i take 5 or 10 pieces of this iphone 15 pro max
 [Merchant] yes bulk discount available. 5 pcs get 3 percent off, 10 pcs get 5 percent off. so around 111,550 taka each for 5 and 109,250 taka each for 10. tell me which amount u want
 [Buyer] cool what is the exact math for both pls tell total
 [Merchant] sure. 5 units with 3 percent off is 557,750 taka total. 10 units with 5 percent off comes to 1,092,500 taka total. let me know which one u taking
 [Buyer] thnx... what is your return policy by the way just wanna check
 [Merchant] sure thing. 7 days from delivery to return. item must be original with all accessories. 10 percent restocking fee can apply based on reason. device defects or faults are covered free. any other q?",no,INQUIRY_DROPOUT,BulkBuyer,iPhone 15 Pro Max (Used),Smartphone
10036,ENG_037,"[Buyer] Sony PS5 console. Send bKash number now
 [Merchant] Thank you for your interest, sir. For your security and ours, we only provide payment details over the phone or in person at our shop. Please drop by soon so we can assist you.
 [Buyer] Time is critical. Can u just text the bKash info?
 [Merchant] ok i truly understand your urgency, ma'am, but our strict company policies prohibit sharing mobile financial service details online. Kindly call us or visit our store to complete the purchase safely.
 [Buyer] Phone number?
 [Merchant] Thank you for understanding, sir. You may call us at +88017XXXXXXXX from 9 AM to 6 PM, adn we will gladly help you finalize your order promptly.",no,INQUIRY_DROPOUT,Urgent,Sony PS5 Console,Gaming
10037,ENG_038,"[Buyer] eyeing the LG Inverter Refrigerator here... need to verify the build quality though. got any official verification docs or user-submitted shots of the actual unit?
 [Merchant] Hello! Welcome to our store. Rest assured, all our LG Inverter Refrigerators are 100% genuine and direct from official channels. You will get the official warranty card and genuine certification sticker right on the box. Let me pull up some customer photos for you in just a moment!
 [Buyer] ok cool, plz send those over... need to inspect the certification details and buyer photos before i pull the trigger on this spec.
 [Merchant] Here you go! Attached is the official warranty card and genuine certification sticker for the LG Inverter Refrigerator. [Shares images] And here are some snapshots shared by happy buyers who just got this exact model. [Shares customer photos]. Hope this gives you total peace of mind!
 [Buyer] docs and pics check out. what's the exact breakdown on the compressor warranty and technician dispatch terms for this linear inverter setup?
 [Merchant] We are always here to help you out with complete support! For this LG Inverter Refrigerator, you get a full one-year warranty covering all parts and labor. If anything acts up, just give us a call and our expert technician will visit your place completely free of charge. We also have extended plans up to five years if you want extra coverage. Anything else you'd like to know about our support?",no,INQUIRY_DROPOUT,Skeptic,LG Inverter Refrigerator,Home Appliance
10038,ENG_039,"[Buyer] saw the exact same Miyako Electric Kettle listed at 1,300 taka elsewhere. can u match spec pricing?
 [Merchant] Hi there! Thanks for reaching out. We always ensure top quality and include full warranty and support with our units. I can give you a nice 10% markdown right now though, dropping it to 1,350 taka. How does that sound for u?
 [Buyer] their bundle includes equivalent warranty terms though. is 1,350 taka the absolute floor on your margin?
 [Merchant] I totally get u! Want to make sure u are fully taken care of. Since u know your gear, I can shave it down to 1,320 taka. That is our rock-bottom pricing while keeping our after-sales support fully intact. Working for u?
 [Buyer] appreciate the extra effort. 1,320 taka is much closer, but can u squeeze it down to 1,300 taka to fit my exact component budget?
 [Merchant] Thanks so much for sticking with us! 1,300 taka cuts super close to our acquisition cost, but hey, let us make it work. If u confirm right now, I can do a special one-time deal at 1,310 taka. That is truly the lowest we can possibly go. Deal?",no,INQUIRY_DROPOUT,Comparator,Miyako Electric Kettle,Kitchen
10039,ENG_040,"[Buyer] Hello, could you please let me know if you offer any price breaks when buying five or ten sarees together?
 [Merchant] Hello there! Absolutely, we would love to help. If you pick up 5 sarees, you get a sweet 10% off the total. Grab 10 sarees, and that discount bumps up to 20% off. So that works out to 7,650 taka each for five pieces, and 6,800 taka each if you go with ten.
 [Buyer] That is wonderful to hear, thank you so much. Would you mind double-checking and telling me the exact final calculations for both options, please?
 [Merchant] No problem at all! Let me break it down for you clearly. For 5 sarees with the 10% discount applied, your total will come to 38,250, taka which is 7,650 taka per saree. And for 10 sarees with the 20% markdown, the total comes to 68,000, taka making it 6,800 taka per saree.
 [Buyer] Thank you for laying that out so clearly for me. I was just wondering, would delivery be completely free of charge if I decide to purchase the 10 sarees, please?
 [Merchant] Yes indeed! If you place an order for 10 sarees, shipping is totally on us anywhere within Bangladesh. Just keep in mind that international delivery fees will apply if it is going abroad. Shall we go ahead and finalize this order for u?",no,INQUIRY_DROPOUT,BulkBuyer,Authentic Rajshahi Silk Saree,Clothing
10040,ENG_041,"[Buyer] need thsi ghee by tmrw morning sharp. u sure u can do that? not tryna get scammed here..
 [Merchant] will try best, depends on rider. send exact address and phone quickly plz
 [Buyer] ok fine... House 23, Road 5, Dhanmondi, Dhaka. ph is +8801712345678. hope this isnt a fake page wth
 [Merchant] got it. sending Premium Katmon Ghee (1kg) tmrw morning. safe & legit shop dw. any other notes?
 [Buyer] nah thats it just deliver tmrw morn dont delay pls i paid real cash u know
 [Merchant] confirmed. Premium Katmon Ghee (1kg) on way tmrw morn. will call on number if needed. thnx",no,INQUIRY_DROPOUT,DeliveryObsessed,Premium Katmon Ghee (1kg),Food
